nquest,ar,af,w,bollette,cn,cd,c,ncomp,acom5,pesofit,y,cly,nfigli,figli_etamedia,nfigli_maschi,singleparent,singlemom,madre_lavora,padre_lavora,padre_eta,madre_eta,macroarea,madre_laurea,padre_laurea,padre_servizi,padre_industria,madre_servizi,madre_industria
910420,0,622.5191,-4677.481,,19160,6000,25160,3,5,1.4133646,18002.281,3,1,12,0,0,,0,1,48,41,nord,0,0,0,1,,
910422,300,1568.4001,1868.4001,600,13200,0,13200,1,5,.64932525,16805.748,3,0,,0,1,1,1,,,54,nord,0,,,,1,0
910440,75500,5536.1318,81036.133,3000,8400,0,8400,1,5,1.2117661,20820.291,4,0,,0,1,1,1,,,42,nord,0,,,,1,0
910458,1000,1631.0085,2631.0085,,13400,0,13400,1,5,1.7759567,14505.979,2,0,,0,1,1,1,,,35,nord,0,,,,1,0
910459,88500,83154.008,166054.02,,41200,1300,42500,3,5,1.3215095,49321.602,9,1,32,0,1,0,,0,63,,nord,,0,,,,
910463,500,4164.7354,4664.7354,,21540,0,21540,4,5,1.6683966,15015.265,3,2,4,1,0,,0,1,43,34,nord,0,0,1,0,,
910465,1500,2100,3600,,24020,500,24520,2,5,1.8241611,23007.697,5,1,5,1,1,1,1,,,39,nord,0,,,,1,0
910466,500,1200,1700,,15020,0,15020,1,5,1.3523399,14104.398,2,0,,0,1,0,,1,23,,nord,,0,0,1,,
910472,3000,10379.938,13379.938,,18400,0,18400,1,5,1.125253,30038.045,7,0,,0,1,0,,1,45,,nord,,1,1,0,,
910475,1000,3900,4900,,22980,0,22980,1,5,1.125253,21314.295,4,0,,0,1,0,,1,45,,nord,,0,1,0,,
910476,7000,16167.921,23167.92,,21580,700,22280,2,3,.14303541,23916.693,5,0,,0,1,1,1,,,55,nord,0,,,,1,0
910480,115000,11148.931,126148.93,,20000,650,20650,2,3,.14303541,23390.863,5,0,,0,0,,0,1,56,53,nord,0,0,1,0,,
910483,284000,95827.523,379827.53,,47100,1200,48300,3,3,.19341846,69234.031,10,1,37,0,0,,0,0,69,65,nord,0,0,,,,
910488,141000,172860.94,313860.94,1300,42000,900,42900,3,3,.20371546,55945.961,9,0,,0,1,1,1,,,46,nord,0,,,,1,0
910493,1000,1500,2500,2400,14160,900,15060,1,3,.22613023,17555.498,3,0,,0,1,0,,1,44,,nord,,0,1,0,,
910503,4500,4000,7500,,47900,1700,49600,4,3,.22189812,52814.66,9,2,11.5,1,0,,1,1,58,45,nord,1,0,1,0,1,0
910504,1500,2500,4000,1800,15600,450,16050,1,3,.14303541,16909.164,3,0,,0,1,1,1,,,54,nord,0,,,,1,0
910509,2000,2600,4600,1100,26640,0,26640,5,3,.2591134,29449.529,7,3,20,0,0,,1,1,58,47,nord,0,0,0,1,1,0
910511,2500,1550,4050,,15270,350,15620,5,3,.24566455,16555.682,3,2,11.5,0,0,,0,1,52,39,nord,0,0,0,1,,
910513,85000,75458.305,160178.31,2750,22800,850,23650,1,3,.24351586,26705.895,6,0,,0,1,1,1,,,44,nord,0,,,,1,0
910514,2000,1800,3800,,23640,550,24190,6,3,.24848956,25565.598,6,2,7.5,0,0,,1,0,39,37,nord,0,0,,,1,0
910518,1000,2600,3600,,22780,600,23380,1,3,.35689533,20609.529,4,0,,0,1,1,1,,,31,nord,1,,,,1,0
910519,223000,42947.23,265947.22,,54400,950,55350,3,3,.36345652,64802.703,10,1,2,0,0,,1,1,39,39,nord,1,1,1,0,0,1
910542,127550,2842.6765,-54607.324,,20710,30,20740,1,4,.7126562,46479.563,9,0,,0,1,0,,1,43,,nord,,0,1,0,,
910555,190000,149001.91,303001.91,,15570,500,16070,1,4,.7126562,52098.613,9,0,,0,1,0,,1,45,,nord,,1,1,0,,
910556,186500,80000,266500,2500,11150,0,11150,1,4,1.0444645,32046.023,7,0,,0,1,0,,1,36,,nord,,0,0,1,,
910561,81000,4591.9385,25591.939,,14150,0,14150,4,4,.645652,36095.477,8,2,20,0,0,,1,1,57,46,nord,0,0,1,0,0,1
910564,250,1800,1550,530,14640,0,14640,3,4,.72068399,11506.598,2,2,21,2,1,1,1,,,42,nord,0,,,,1,0
910565,30200,3462.2861,33662.285,1500,17904,1400,19304,2,4,.99461997,28956.689,6,0,,0,0,,1,1,32,23,nord,0,0,1,0,1,0
910566,320100,3021.0825,323121.09,,25800,0,25800,2,3,.25504974,28911.072,6,0,,0,0,,0,1,57,55,nord,0,0,1,0,,
910584,2000,372.86328,-2627.1367,,22200,0,22200,4,3,.38901705,13501.366,2,2,24.5,1,0,,1,0,55,51,nord,0,0,,,0,1
910586,310000,23167.828,333167.81,,21900,0,21900,1,3,.49384436,28089.717,6,0,,0,1,1,1,,,47,nord,1,,,,1,0
910596,1000,0,-3971.1182,,19400,0,19400,3,3,.71895736,25000,6,1,0,1,0,,1,1,33,31,nord,0,0,0,1,1,0
910605,1000,419.71466,1419.7146,,15920,0,15920,1,3,.72377521,15001.538,3,0,,0,1,1,1,,,39,nord,0,,,,1,0
910607,4000,511.58267,4511.5825,,20120,12000,32120,1,3,.49384436,20001.875,4,0,,0,1,1,1,,,47,nord,0,,,,1,0
910632,50000,4806.0361,45806.035,,16400,0,16400,1,2,5.2001476,19817.615,4,0,,0,1,0,,1,35,,nord,,0,1,0,,
910637,200500,11001.983,211501.98,2000,6000,0,6000,1,2,5.2001476,23640.326,5,0,,0,1,0,,1,38,,nord,,0,0,1,,
910639,2000,8972.9482,10972.948,,16800,0,16800,1,2,3.8209443,5032.8882,1,0,,0,1,1,1,,,47,nord,0,,,,1,0
910641,1500,6000,6236.6147,2000,7200,8000,15200,2,2,4.4889269,26821.992,6,0,,0,0,,0,1,44,39,nord,0,0,0,1,,
910644,31000,2000,33000,,20600,-1500,19100,2,2,1.9733561,32107.33,7,0,,0,0,,0,1,51,64,nord,0,0,1,0,,
910646,252000,4551.52,240566.61,2000,7200,0,7200,1,2,5.2001476,5897.9058,1,0,,0,1,0,,1,36,,nord,,0,0,1,,
910647,1000,0,1000,,12600,0,12600,1,2,4.5920482,15000,3,0,,0,1,1,1,,,29,nord,0,,,,0,1
910649,3000,6910.6274,9910.6279,2600,11469.6,9800,21269.6,1,2,2.0474544,25494.93,6,0,,0,1,1,1,,,58,nord,0,,,,1,0
910652,302000,2959.5264,304959.53,,18100,0,18100,1,2,5.2001476,26810.848,6,0,,0,1,0,,1,33,,nord,,0,1,0,,
910657,300000,50884.973,260884.97,,19000,0,19000,1,4,.28333545,17272.18,3,0,,0,1,0,,1,49,,nord,,0,0,1,,
910672,631000,12703.896,643703.88,4000,26800,0,26800,4,4,.21152918,44235.395,9,2,23,2,0,,0,0,62,60,nord,0,0,,,,
910676,1415000,31993.428,1371993.4,,42060,0,42060,4,4,.21964441,63674.891,10,2,22,0,0,,1,1,54,53,nord,0,0,1,0,1,0
910681,250500,37747.145,213247.14,2500,28800,13000,41800,5,4,.29784313,49834.98,9,3,13.333333,2,0,,1,1,50,47,nord,0,0,0,1,0,1
910685,2000,0,0,,29160,0,29160,4,4,.25317547,40960,8,2,33,2,0,,0,0,63,58,nord,0,0,,,,
910697,470000,40477.145,508368.41,,51900,0,51900,1,4,.30511922,42136.617,8,0,,0,1,1,1,,,45,nord,1,,,,1,0
910703,300000,8269.2314,308269.22,1600,10800,0,10800,4,3,.49633208,69030.313,10,2,23.5,1,0,,1,1,58,52,nord,0,0,1,0,1,0
910709,50,2204.562,2254.562,3000,5784,2000,7784,4,3,.60763603,15008.08,3,1,2,1,0,,0,1,49,42,nord,0,0,1,0,,
910714,301000,3661.0342,304661.03,,20400,0,20400,2,3,.32540828,42213.418,8,0,,0,0,,1,1,57,52,nord,1,1,1,0,1,0
910727,250000,4786.5488,254786.55,3000,40800,-3000,37800,2,3,.74022824,42817.543,8,0,,0,0,,1,1,42,38,nord,1,0,1,0,1,0
910757,85700,80000,165700,4000,18194,8000,26194,3,1,2.0094626,54932.137,9,1,23,1,0,,1,1,58,56,nord,0,0,0,1,1,0
910804,84500,46009.184,130229.19,2800,15600,860,16460,1,4,.19826098,21260.117,4,0,,0,1,0,,1,52,,nord,,0,1,0,,
910814,86500,2350,81850,,37900,750,38650,3,4,.32501373,31966.518,7,2,15.5,2,1,1,1,,,49,nord,0,,,,1,0
910816,89500,3900,87900,2800,28800,1600,30400,4,4,.50002807,38414.293,8,2,10,1,0,,1,1,47,44,nord,0,0,1,0,1,0
910817,316000,91784.82,407784.81,3400,34800,900,35700,2,4,.51880383,47976.836,9,1,8,0,1,1,1,,,42,nord,1,,,,1,0
910827,326000,118847.63,443347.63,,66900,0,66900,3,4,.20946264,78014.844,10,0,,0,0,,1,1,61,58,nord,0,0,0,1,0,1
910833,5000,3111.9861,8111.9858,2400,69600,650,70250,4,4,.59993929,84211.406,10,2,7,1,0,,0,1,40,36,nord,1,1,1,0,,
910835,1000,1429.3397,2429.3396,1730,17280,350,17630,1,4,.44466141,18905.238,4,0,,0,1,0,,1,24,,nord,,0,1,0,,
910841,102000,31245.729,133245.73,3500,33600,0,33600,3,4,.42453,44114.523,9,1,43,1,0,,0,0,69,62,nord,0,0,,,,
910852,220000,597.73352,220597.73,,27800,1500,29300,3,4,.49685803,39042.191,8,1,40,1,0,,0,0,72,65,nord,0,0,,,,
910860,240000,21025.369,261025.38,3000,34800,1200,36000,3,4,.47654486,46861.883,9,1,15,0,0,,1,1,58,50,nord,0,0,1,0,1,0
910873,1500,8987.7305,-12.26924,1900,15000,500,15500,1,4,.64098167,18030.119,4,0,,0,1,1,1,,,46,nord,0,,,,1,0
910874,0,855.59375,-1144.4063,1600,10080,2500,12580,1,4,.64098167,11503.136,2,0,,0,1,1,1,,,50,nord,0,,,,1,0
910943,0,623.55811,-6576.4419,,27900,1600,29500,4,3,.38250539,46002.285,9,2,20.5,2,0,,1,1,55,50,nord,0,0,0,1,0,1
910949,0,0,-2500,1600,7200,0,7200,2,3,.55697435,9000,1,0,,0,0,,0,1,22,22,nord,0,0,0,1,,
910994,282000,25602.82,307602.81,2600,21600,0,21600,3,2,2.5118284,31989.129,7,1,22,1,0,,1,0,58,54,nord,0,0,,,0,1
910997,0,10403.416,10403.416,2200,12069.6,20000,32069.6,1,2,1.8418629,20807.732,4,0,,0,1,0,,1,52,,nord,,0,0,1,,
910999,400000,68846.734,468846.75,,53200,0,53200,5,2,2.8744404,52652.344,9,3,21,2,0,,1,1,53,51,nord,1,0,1,0,1,0
911004,280000,11974.461,291974.47,,36060,0,36060,2,2,3.5675797,47343.891,9,0,,0,0,,1,1,47,42,nord,0,0,0,1,0,1
911044,250200,1423.4319,83623.43,,40600,0,40600,3,3,.48334616,42594.914,8,1,10,1,0,,1,1,47,48,nord,0,1,1,0,1,0
911047,0,0,0,200,16429.6,0,16429.6,3,3,.44220725,34269.602,7,1,22,0,0,,1,1,49,46,nord,0,0,0,1,1,0
911048,189816.88,2000,188604.92,,7700,0,7700,1,3,.42493585,15600,3,0,,0,1,1,1,,,43,nord,1,,,,1,0
911067,350100,557.9668,350657.97,,23800,0,23800,1,1,2.6718738,55402.047,9,0,,0,1,1,1,,,55,nord,0,,,,1,0
911078,354000,4664.458,358664.47,3000,28800,0,28800,3,1,3.736145,66517.094,10,1,34,1,0,,1,1,60,56,nord,0,0,1,0,1,0
911082,402000,6759.2832,408759.28,3000,24000,0,24000,3,2,2.3042119,39186.699,8,0,,0,1,0,,1,28,,sud,,1,1,0,,
911083,190100,2942.3501,193042.34,,26200,0,26200,2,1,3.5959911,42810.785,8,0,,0,0,,1,1,53,47,nord,0,0,1,0,1,0
911087,170100,5130.4194,175230.42,500,25200,0,25200,4,3,.48267272,55318.805,9,2,15,2,0,,1,1,46,43,nord,0,0,0,1,1,0
911093,231000,9867.8525,240867.86,,18000,0,18000,1,3,.42493585,32436.168,7,0,,0,1,1,1,,,43,nord,0,,,,1,0
911115,1012000,41618.762,1053618.8,400,19200,9150,28350,3,1,1.1874266,25350.135,6,1,30,1,0,,1,1,56,58,nord,0,0,0,1,0,1
911122,250000,281672.41,531672.44,3000,27600,500,28100,3,1,1.0492357,37632.41,8,1,17,0,0,,1,1,56,53,nord,1,0,1,0,1,0
911125,500,0,-4900,2100,13560,0,13560,1,1,1.6249148,14112,2,0,,0,1,0,,1,46,,nord,,0,1,0,,
911133,771000,21212.711,790212.69,1800,29800,0,29800,1,1,.87071115,38276.523,8,0,,0,1,0,,1,52,,nord,,0,1,0,,
911164,2000,16405.871,18405.871,2500,20400,0,20400,1,3,.18532704,22560.133,5,0,,0,1,0,,1,64,,nord,,0,1,0,,
911175,3000,11598.823,-13401.177,,30100,22800,52900,4,3,.50314361,41342.512,8,2,6,2,0,,1,1,39,41,nord,1,0,1,0,1,0
911178,1000,5959.0103,6959.0103,800,19800,1000,20800,1,3,.50688434,14421.842,2,0,,0,1,0,,1,38,,nord,,0,1,0,,
911211,1000,2500,3500,,35800,0,35800,3,4,.30768454,32151.164,7,1,27,1,0,,1,1,52,51,nord,0,0,1,0,1,0
911219,3000,1000,-10031.627,,33800,12300,46100,2,4,.43700799,31003.666,7,0,,0,0,,1,1,45,41,nord,0,0,0,1,1,0
911233,500,1500,2000,,9900,0,9900,1,4,.22561762,14005.498,2,0,,0,1,0,,1,61,,nord,,0,0,1,,
911248,5000,1755.9161,1755.9161,3600,30000,0,30000,2,3,.70956564,35506.438,7,0,,0,0,,1,1,54,51,nord,0,0,1,0,1,0
911268,500,2547.3928,3047.3928,1300,10800,0,10800,1,3,.73620933,18009.336,3,0,,0,1,1,1,,,58,nord,0,,,,0,1
911327,800,2581.6067,3381.6067,,16080,0,16080,3,1,2.7998831,18009.463,3,2,3,1,1,1,1,,,37,nord,0,,,,1,0
911332,619000,17447.723,636447.75,,46250,7100,53350,4,4,.32341018,74713.953,10,2,17,0,0,,1,1,57,53,nord,0,1,1,0,1,0
911353,242000,0,242000,,12800,0,12800,1,4,.26906276,62000,10,0,,0,1,1,1,,,59,nord,0,,,,1,0
911366,212000,6290.9629,34646.961,3300,13200,0,13200,3,4,.47844601,28690.832,6,1,11,1,0,,1,1,54,48,nord,0,0,1,0,1,0
911371,590000,126921.48,716921.5,3000,26500,0,26500,1,4,.24985322,43812.512,9,0,,0,1,0,,1,52,,nord,,0,1,0,,
911382,0,0,0,400,6000,0,6000,3,2,1.1265329,17000,3,1,26,1,0,,0,0,65,64,nord,0,0,,,,
911385,251500,4571.4121,256071.41,2500,21600,0,21600,2,2,.85737556,38616.754,8,0,,0,0,,1,0,61,60,nord,0,0,,,1,0
911394,360000,18003,378003,1500,33000,0,33000,2,2,.93074304,43345.332,8,0,,0,1,1,1,,,60,nord,0,,,,1,0
911418,1000,2559.7432,3559.7432,,15360,0,15360,1,2,1.8526928,18009.383,3,0,,0,1,0,,1,27,,nord,,0,0,1,,
911419,400,0,400,0,14400,0,14400,1,2,1.660108,15600,3,0,,0,1,1,1,,,50,nord,0,,,,1,0
911445,181000,11000,183667,1700,16800,10500,27300,4,2,2.32148,34840.316,7,2,11,1,0,,0,1,50,45,nord,0,0,1,0,,
911448,136000,23000,157709.38,,35200,0,35200,2,2,1.7828884,47880.531,9,0,,0,0,,1,1,47,48,nord,0,0,1,0,1,0
911460,413000,23800,436800,4000,21600,0,21600,5,2,1.6150044,31868.908,7,3,14,2,0,,0,1,53,50,nord,1,0,1,0,,
911547,95500,2000,97320,2000,27700,1000,28700,2,5,.89489323,35707.332,7,0,,0,0,,1,1,50,49,nord,0,0,1,0,1,0
911579,181400,6463.0063,187863,,29800,0,29800,2,5,.73049122,44023.688,9,1,26,1,1,1,1,,,59,nord,0,,,,1,0
911608,202000,19645.244,221645.25,1500,13200,0,13200,2,5,.47952884,33076.461,7,0,,0,0,,1,0,58,54,nord,0,0,,,1,0
911621,166000,18989.84,184989.84,2000,15000,0,15000,1,5,.46201369,28467.186,6,0,,0,1,0,,1,54,,nord,,0,1,0,,
911631,1000,3228.8425,4228.8428,,20060,0,20060,1,5,.86220658,17011.834,3,0,,0,1,0,,1,47,,nord,,0,0,1,,
911652,336800,4500,341300,,56800,4000,60800,3,5,.88471383,65816.492,10,1,9,1,0,,1,1,52,47,nord,1,0,1,0,1,0
911681,120000,6592.7861,126592.79,2300,23800,1200,25000,4,5,1.2783815,29224.164,6,2,6.5,1,0,,1,1,46,34,nord,0,0,1,0,1,0
911689,500,7786.6367,8286.6367,200,7200,0,7200,1,5,.46201369,16028.54,3,0,,0,1,0,,1,54,,nord,,0,1,0,,
911706,140600,3141.8752,143741.88,1800,28788,0,28788,5,5,1.2079817,39199.516,8,3,11,3,0,,1,1,38,34,nord,0,0,0,1,1,0
911727,158000,3711.1462,93811.148,,41400,0,41400,3,5,1.2807118,40765.273,8,1,0,1,0,,1,1,31,29,nord,0,0,1,0,1,0
911729,2500,4996.2349,7496.2349,,19300,4500,23800,1,5,.49753481,23618.313,5,0,,0,1,1,1,,,51,nord,1,,,,1,0
911743,1000,2207.6147,3207.6147,1400,11160,0,11160,1,5,.49753481,16008.092,3,0,,0,1,1,1,,,56,nord,0,,,,1,0
911758,200000,11000,166000,3000,19200,500,19700,1,5,1.2636446,28180.322,6,0,,0,1,0,,1,38,,nord,,1,1,0,,
911795,1500,2810.0154,4310.0156,,19680,0,19680,1,2,4.125596,18010.299,3,0,,0,1,1,1,,,31,nord,0,,,,1,0
911824,406000,42575.41,448575.41,,35200,0,35200,3,4,.5810883,56161.867,10,1,23,1,0,,1,1,58,51,nord,0,0,1,0,1,0
911851,1000,0,1000,,16660,0,16660,1,4,.95565617,18000,3,0,,0,1,0,,1,27,,nord,,0,1,0,,
911854,244000,371500,615500,1200,19160,1500,20660,2,4,1.1097957,18437.828,4,0,,0,0,,1,1,38,28,nord,1,1,1,0,0,0
911871,295000,3230.7769,298230.78,,43100,40000,83100,5,3,.57185197,70611.844,10,3,22,1,0,,1,1,53,54,nord,1,0,1,0,1,0
911886,5000,23000,28000,2400,31200,0,31200,2,3,1.0242683,52334.301,9,0,,0,0,,1,1,40,38,nord,1,1,1,0,1,0
911888,21500,6181.2715,27681.271,,19180,0,19180,1,3,.98685616,17022.656,3,0,,0,1,0,,1,35,,nord,,0,1,0,,
911889,185000,1505.1689,104541.05,,33800,0,33800,3,3,.62132627,27838.707,6,2,16.5,0,1,1,1,,,47,nord,0,,,,0,1
911898,600,2528.3374,3128.3374,,15600,0,15600,1,3,.8714543,16009.267,3,0,,0,1,1,1,,,29,nord,0,,,,1,0
911900,0,0,0,,15760,0,15760,1,3,.8714543,15000,3,0,,0,1,1,1,,,23,nord,0,,,,1,0
911901,2000,2000,3000,,16520,2000,18520,3,4,.58823448,19007.33,4,1,1,0,0,,1,1,25,27,nord,0,0,0,1,1,0
911911,132500,2521.7485,35021.75,,38400,0,38400,5,4,.40971732,56350.73,10,3,27.666666,0,0,,0,0,61,61,nord,0,0,,,,
911917,302000,604.33997,302604.34,3600,25200,11500,36700,3,4,.30933872,35802.215,7,1,26,0,0,,0,0,57,54,nord,0,0,,,,
911919,780000,8.7975817,778112.13,,49800,0,49800,2,4,.22943242,101361.27,10,0,,0,0,,1,1,61,62,nord,1,1,1,0,1,0
911923,110000,1596.9357,111596.94,,16800,0,16800,4,4,.37470466,15605.854,3,2,18.5,2,0,,1,0,47,47,nord,0,0,,,1,0
911926,3900,3069.4009,6969.4009,,19100,0,19100,4,4,.349944,23011.25,5,2,24,1,0,,1,0,63,58,nord,0,0,,,1,0
911932,75800,1462.4351,17262.436,,14100,100,14200,4,4,.47280684,25130.252,6,2,13.5,0,0,,1,1,41,44,nord,0,0,0,1,0,1
911937,80000,7088.4238,33088.422,,58400,0,58400,3,4,.66304839,43758.383,9,1,1,0,0,,1,1,31,34,nord,1,0,0,1,1,0
911938,133000,6116.9722,139116.97,1100,20470,0,20470,2,4,.52165443,50492.422,9,0,,0,0,,1,1,40,43,nord,1,1,1,0,1,0
911972,20400,10000,30400,,15400,0,15400,2,3,1.3212814,14156.652,2,1,12,1,1,1,1,,,35,nord,0,,,,1,0
911976,250000,50500,300500,1150,17400,7950,25350,2,3,1.0311521,34012.898,7,0,,0,0,,1,1,42,40,nord,0,0,0,1,0,1
911977,160000,13000,11000,,23860,700,24560,3,3,.79384613,26249.049,6,1,16,0,0,,1,1,47,43,nord,0,0,0,1,0,1
911983,500,2500,3000,,14050,0,14050,1,3,.47032109,13259.163,2,0,,0,1,1,1,,,57,nord,0,,,,1,0
912001,94000,9587.8936,103387.89,,39400,0,39400,3,4,.37592244,25135.143,6,1,28,1,0,,0,1,63,48,nord,0,0,1,0,,
912017,82000,15359.041,86359.039,1700,12000,0,12000,1,4,.41700202,24859.309,5,0,,0,1,0,,1,48,,nord,,0,1,0,,
912020,205000,36155.945,239775.59,,29600,0,29600,4,4,.33721989,45334.078,9,2,21.5,0,1,1,1,,,51,nord,0,,,,1,0
912022,65000,24234.303,79234.305,2500,15200,4000,19200,1,4,.41700202,34888.824,7,0,,0,1,0,,1,42,,nord,,0,1,0,,
912030,30500,73785.758,79285.758,,11800,0,11800,1,4,.41700202,130049.04,10,0,,0,1,0,,1,41,,nord,,0,0,1,,
912033,15000,1456.8656,13456.865,,15700,0,15700,1,4,.5011571,7005.3398,1,0,,0,1,0,,1,23,,nord,,0,1,0,,
912051,571000,55000,560000,,49420,3500,52920,4,2,2.8806639,86911.703,10,2,17,1,0,,1,1,55,55,nord,0,1,1,0,1,0
912054,470000,30000,428000,7000,32900,3500,36400,4,2,4.7582932,58719.828,10,2,15.5,1,0,,1,1,48,46,nord,1,0,1,0,1,0
912095,601000,45000,646000,1000,27600,-3000,24600,3,2,2.5665517,52264.938,9,1,16,1,0,,1,0,60,51,nord,0,0,,,1,0
912096,366000,60000,426000,,41700,400,42100,4,2,3.1910026,50328.832,9,2,18,2,0,,1,1,55,49,nord,0,0,1,0,1,0
912104,140200,0,17900,2500,15600,8000,23600,1,2,4.3870101,25622.711,6,0,,0,1,1,1,,,50,nord,0,,,,1,0
912146,201000,73428.156,274428.16,5100,30090,200,30290,3,4,.33980063,65124.125,10,1,26,1,0,,1,1,58,58,nord,0,0,1,0,1,0
912148,149100,30575.982,179675.98,,20390,0,20390,1,4,.2683244,29316.732,6,0,,0,1,1,1,,,53,nord,0,,,,1,0
912150,46000,22721.443,68721.445,4000,30900,0,30900,5,4,.5310818,45283.281,9,3,17,2,0,,1,1,48,48,nord,1,0,0,1,1,0
912151,152000,416.15726,117416.16,4000,19200,0,19200,3,4,.54364878,27991.045,6,2,13,1,1,1,1,,,50,nord,1,,,,1,0
912154,91000,1656.4152,16656.416,,16800,0,16800,1,4,.68149334,23003.889,5,0,,0,1,0,,1,37,,nord,,0,1,0,,
912185,289500,426700,716200,3500,29200,0,29200,3,1,1.9181308,78592.594,10,1,23,0,0,,1,1,62,55,nord,0,0,0,1,1,0
912192,222200,4587.4155,226787.42,,23400,400,23800,1,1,1.3706887,24016.814,5,0,,0,1,0,,1,59,,nord,,0,1,0,,
912205,232000,17743.303,249743.3,3400,14400,0,14400,3,1,1.8692676,41068.961,8,0,,0,1,0,,0,24,,nord,,1,,,,
912209,1000,2001.1337,3001.1338,,16300,0,16300,1,1,3.3105462,18007.334,3,0,,0,1,1,1,,,27,nord,0,,,,1,0
912210,112000,4659.2666,116659.27,3500,15600,0,15600,2,1,3.5700345,44017.078,9,0,,0,0,,1,1,40,29,nord,0,0,1,0,1,0
912214,500,2192.4185,2692.4185,1100,18000,0,18000,1,1,3.0741923,17008.035,3,0,,0,1,0,,1,28,,nord,,0,0,1,,
912241,135000,440.39322,65440.395,2600,21600,0,21600,3,3,1.7244991,28580.654,6,1,9,0,0,,0,1,46,36,nord,0,0,1,0,,
912258,500,1423.902,1923.902,,14000,0,14000,1,3,.69835556,15205.219,3,0,,0,1,1,1,,,57,nord,0,,,,1,0
912281,140000,1991.1814,104727.72,,12600,230,12830,1,4,.49942511,20696.818,4,0,,0,1,0,,1,57,,nord,,0,1,0,,
912290,220500,49000,199500,3000,22400,0,22400,1,4,.93202353,57254.555,10,0,,0,1,0,,1,50,,nord,,1,1,0,,
912310,200300,35000,235300,,18380,0,18380,3,1,1.7661287,45008.285,9,0,,0,1,1,1,,,47,nord,0,,,,1,0
912335,250000,32000,282000,3000,24000,0,24000,4,1,3.1627626,49142.207,9,2,10.5,1,0,,1,1,44,42,nord,0,0,0,1,1,0
912338,1600,5924,7524,,16000,0,16000,4,1,2.7654004,27021.713,6,1,9,1,0,,1,1,47,33,nord,0,0,0,1,1,0
912342,250000,2000,132000,,19740,0,19740,4,1,3.7152069,24657.115,5,2,5.5,0,0,,0,1,36,29,nord,0,0,1,0,,
912368,190000,96657.758,276657.75,3000,31200,2000,33200,2,3,.73557031,55924.25,9,1,24,1,1,1,1,,,52,nord,0,,,,1,0
912376,550500,57114.551,607614.56,,48400,6000,54400,5,3,.92221403,62675.953,10,3,20.333334,2,0,,1,1,49,48,nord,0,0,1,0,1,0
912382,52300,2000,54300,,49460,0,49460,5,3,1.4364159,34907.332,7,3,5,1,0,,1,1,35,36,nord,1,0,1,0,1,0
912385,201000,26439.031,227439.03,2360,9000,0,9000,1,3,.50099421,28846.906,6,0,,0,1,1,1,,,54,nord,1,,,,1,0
912400,655000,2934.5305,575811.56,5000,29050,11000,40050,5,2,2.4808285,100593.95,10,2,22.5,1,0,,1,1,54,52,nord,0,1,0,1,1,0
912411,220000,11000,230200,,14950,0,14950,1,2,3.2350788,8806.4248,1,0,,0,1,0,,1,47,,nord,,0,1,0,,
912441,202000,16352.104,218352.11,,39600,0,39600,3,3,.71612,41459.934,8,1,32,1,0,,0,0,63,64,nord,0,0,,,,
912451,203000,654863.13,857863.13,4500,20400,0,20400,3,3,.64854783,80254.258,10,1,29,1,0,,0,0,64,62,nord,1,0,,,,
912467,130200,4664.0547,134864.05,2200,16800,0,16800,1,3,.95572841,24817.096,5,0,,0,1,1,1,,,44,nord,0,,,,1,0
912473,500,2789.6677,3289.6677,,19600,0,19600,3,3,1.0376151,18010.225,3,2,14.5,1,1,1,1,,,47,nord,0,,,,1,0
912476,100000,4228.1099,104228.11,,32200,0,32200,2,3,.68925619,31015.498,7,0,,0,0,,1,1,59,50,nord,0,0,0,1,1,0
912482,200,1547.401,1747.401,2000,18600,0,18600,1,3,1.4007095,22805.672,5,0,,0,1,1,1,,,32,nord,0,,,,1,0
912501,0,3292.084,3292.084,1200,14400,0,14400,1,4,.22601996,21012.066,4,0,,0,1,0,,1,58,,nord,,0,1,0,,
912502,227000,5162.8008,232162.8,,20800,0,20800,1,4,.22601996,17018.924,3,0,,0,1,0,,1,61,,nord,,0,1,0,,
912504,174000,26480.674,200480.67,,32200,0,32200,3,4,.26573777,36427.059,8,1,19,1,0,,0,1,61,59,nord,0,0,1,0,,
912515,160500,15053.642,75553.641,2000,31200,0,31200,3,4,.64511889,42796.664,8,1,6,1,0,,1,1,35,38,nord,0,0,1,0,1,0
912541,140250,4759.6768,145009.67,1800,19200,0,19200,2,3,.19677643,23117.445,5,1,15,0,1,1,1,,,56,nord,0,,,,1,0
912555,17000,8304.4482,25304.447,,31200,0,31200,3,3,.27285182,30630.438,7,2,24,1,1,1,1,,,51,nord,0,,,,1,0
912560,50200,1470.4683,51670.469,600,24000,0,24000,2,3,.27999976,25245.391,6,0,,0,1,1,1,,,38,nord,0,,,,1,0
912562,1000,3004.2019,4004.2019,2400,13800,0,13800,1,3,.29993755,17311.012,3,0,,0,1,1,1,,,44,nord,0,,,,1,0
912563,300,7269.1621,7569.1621,2000,10560,0,10560,1,3,.43958655,10626.644,1,0,,0,1,1,1,,,34,nord,0,,,,1,0
912565,0,0,0,,18100,0,18100,1,3,.3347325,14000,2,0,,0,1,0,,1,29,,nord,,0,1,0,,
